Asset ID,Road ID,Road Name,Road Authority,Rural/Urban,Road Classification,Road Priority,status,start,end,Locality,length_m,width_m,Area (m2),Condition Ratings,Year of Construction,Comment,OBJECTID (GIS),Road Number (GIS),Asset ID  (GIS),gis_status
444,9859,Martin Road,BSC,Rural,Local,106,Sealed,0,506.7113221,Bellingen,506.7113221,5,2533.556611,2,1966,,148,9859,100200,Copied
241,9860,Marx Hill Road,BSC,Rural,Local,117,Sealed,0,584.7437619,Fernmount,584.7437619,3,1754.231286,1,2001,,460,9860,100201,Copied
112,9861,Mary Street,BSC,Urban,Local,85,Sealed,0,188.1044165,Bellingen,188.1044165,9.3,1749.371073,3,1969,,149,9861,100202,Copied
387,9863,Maydwell Street,BSC,Urban,Local,123,Sealed,0,204.6211618,Fernmount,204.6211618,4,818.484647,2,1968,,150,9863,100203,Copied
388,10655,McBaron Road,BSC,Rural,Local,123,Unsealed,0,373.1099463,Raleigh,373.1099463,3,1119.329839,4,2008,,331,10655,100434,Copied
218,9866,McDougall Place,BSC,Urban,Local,109,Sealed,0,530.9071019,Fernmount,530.9071019,5.6,2973.079771,2,1977,,153,9866,100206,Copied
63,11997,McLaughan Avenue,BSC,Urban,Local,118,Sealed,0,94.94642189,Bellingen,94.94642189,6.5,617.1517423,2,2009,,353,11997,100463,Copied
8,13192,McLean Drive,BSC,Urban,Local,116,Sealed,0,350.2426262,Bellingen,350.2426262,7.05,2469.210515,2,2009,,511,13192,100471,Copied
332,10430,Melaleuca Place,BSC,Urban,Local,116,Sealed,0,114.7871148,Urunga,114.7871148,3,344.3613444,1,2009,,289,10430,100388,Copied
275,9870,Melia Place,BSC,Urban,Local,112,Sealed,0,111.466928,Bellingen,111.466928,8.2,914.0288097,2,1977,,156,9870,100211,Copied
305,11080,Mill Street,BSC,Urban,Local,112,Sealed,0,129.1834204,Bellingen,129.1834204,3,387.5502611,2,2009,,350,11080,100457,Copied
29,9871,Misty Close,BSC,Urban,Local,112,Sealed,0,290.9825826,Raleigh,290.9825826,5,1454.912913,3,1977,,157,9871,100212,Copied
409,9872,Moonpar Road,BSC,Rural,Local,91,Unsealed,0,3280.356136,Bostobrick,3280.356136,3.5,11481.24648,2,2004,,462,9872,100213,Copied
429,9877,Mountain Top Road,BSC,Rural,Local,49,Sealed,0,3042.03498,Dorrigo Mountain,3042.03498,3,9126.104939,2,1971,,463,9877,100219,Copied
344,9878,Mountview Crescent,BSC,Urban,Local,105,Sealed,0,233.1280736,Urunga,233.1280736,7.8,1818.398974,1,1975,,162,9878,100220,Copied
331,9880,Myall Court,BSC,Urban,Local,118,Sealed,0,65.62771842,Urunga,65.62771842,8,525.0217473,1,2009,,163,9880,100222,Copied
45,9881,Mylestom Drive,BSC,Rural,Local,4,Sealed,0,4550.224044,Mylestom,4550.224044,5,22751.12022,2,1973,,164,9881,100223,Copied
224,9883,Nambucca Street,BSC,Urban,Local,110,Sealed,0,90.65772603,Urunga,90.65772603,3.5,317.3020411,4,2009,,166,9883,100225,Copied
422,9885,Neaves Road,BSC,Rural,Local,117,Unsealed,0,787.586949,Fernbrook,787.586949,3.5,2756.554322,2,2001,,168,9885,100227,Copied
451,14887,Never Never Creek Road,Forestry,Rural,Local,N/A,Unsealed,0,988.4794385,Gleniffer,988.4794385,4.1,4052.765698,,2001,,380,14887,100496,Copied
169,9886,Newry Street,BSC,Urban,Local,29,Sealed,0,246.97499,Urunga,246.97499,9.6,2370.959904,1,2019,,169,9886,100228,Copied
402,9889,Nicholson Street,BSC,Rural,Local,121,Unsealed,0,579.3818469,Fernmount,579.3818469,4,2317.527388,5,2012,,465,9889,100230,Copied
123,9893,North Street,BSC,Urban,Local,105,Sealed,0,93.10655975,Urunga,93.10655975,4.8,446.9114868,2,1974,,173,9893,100234,Copied
179,9891,North Street,BSC,Urban,Local,61,Sealed,0,168.8150657,Dorrigo,168.8150657,4.9,827.1938219,3,1974,,171,9891,100232,Copied
255,9895,Northcote Street,BSC,Urban,Local,92,Sealed,0,198.5218391,Bellingen,198.5218391,4.2,833.7917241,2,1996,,175,9895,100236,Copied
136,9897,Oak Street,BSC,Urban,Local,70,Sealed,0,472.4583564,Dorrigo,472.4583564,6.5,3070.979317,1,2009,,178,9897,100239,Copied
374,9898,Odalberree Drive,BSC,Urban,Local,105,Sealed,0,426.9234024,Urunga,426.9234024,7,2988.463816,2,2009,,179,9898,100240,Copied
167,9635,Old Punt Road,BSC,Rural,Local,116,Sealed,0,249.7688617,Urunga,249.7688617,5.8,1448.659398,1,1974,,15,9635,100019,Copied
454,3128,Orama Road,BSC,Rural,Local,114,Unsealed,0,74.15141384,Darkwood,74.15141384,4,296.6056554,5,2016,,418,3128,100002,Copied
33,9907,Osprey Drive,BSC,Rural,Local,87,Sealed,0,2289.563334,Urunga,2289.563334,6.2,14195.29267,2,1968,,184,9907,100251,Copied
412,10035,Parberrys Lane,BSC,Rural,Local,124,Sealed,0,655.3599079,Dorrigo,655.3599079,3.6,2359.295668,2,2009,,493,10035,100365,Copied
309,9911,Park Street,BSC,Urban,Local,33,Sealed,0,447.2707391,Bellingen,447.2707391,8.2,3667.620061,3,2009,,196,9911,100265,Copied
177,9912,Parkes Street,BSC,Urban,Local,74,Sealed,0,259.5454199,Dorrigo,259.5454199,4.9,1271.772557,3,2009,,197,9912,100266,Copied
78,13151,Perrys Lane,Crown,Urban,Local,105,Sealed,0,126.2652498,Repton,126.2652498,,0,1,1900,,359,13151,100470,Copied
48,9913,Perrys Road,BSC,Rural,Local,22,Sealed,0,1014.245187,Repton,1014.245187,5,5071.225936,1,1968,,198,9913,100267,Copied
79,10237,Phillips Street,BSC,Urban,Local,68,Sealed,0,288.2421763,North Dorrigo,288.2421763,3.5,1008.847617,1,1973,,281,10237,100376,Copied
368,9914,Pilot Street,BSC,Urban,Local,47,Sealed,0,694.3154932,Urunga,694.3154932,9.6,6665.428735,1,1987,,199,9914,100268,Copied
215,9915,Pilot Street East,BSC,Urban,Local,97,Sealed,0,449.5613863,Urunga,449.5613863,9.9,4450.657724,1,1987,,200,9915,100269,Copied
209,9917,Pine Creek Close,BSC,Urban,Local,112,Sealed,0,128.4725561,Repton,128.4725561,5.1,655.2100363,3,2009,,202,9917,100271,Copied
257,9360,Plantation Road,Crown,Rural,Local,79,Unsealed,0,1844.936443,Brierfield,1844.936443,,0,,1900,,420,9360,100011,Copied
2556,9919,Prince Street,BSC,Urban,Local,45,Sealed,0,467.4270782,Bellingen,467.4270782,8.4,3926.387457,1,1987,,397,9919,100515,Copied
379,9921,Pulsford Place,BSC,Urban,Local,109,Sealed,0,773.721593,Fernmount,773.721593,5.6,4332.840921,2,2009,,204,9921,100274,Copied
382,9922,Queen Street,BSC,Urban,Local,51,Sealed,0,699.1319243,Raleigh,699.1319243,6,4194.791546,1,2009,,205,9922,100275,Copied
349,9926,Raleigh Street,BSC,Urban,Local,105,Sealed,0,198.5792745,Urunga,198.5792745,7.9,1568.776269,2,2009,,209,9926,100279,Copied
124,9927,Ranger Street,BSC,Urban,Local,80,Sealed,0,88.49254548,Urunga,88.49254548,11.8,1044.212037,2,2009,,210,9927,100280,Copied
97,10238,Rawson Street,BSC,Urban,Local,68,Sealed,0,280.2730499,North Dorrigo,280.2730499,3.5,980.9556747,3,2009,,282,10238,100377,Copied
310,9928,Rawson Street,BSC,Urban,Local,78,Sealed,0,400.4543832,Bellingen,400.4543832,4.75,1902.15832,1,2009,,211,9928,100281,Copied
127,11055,Red Cedar Place,BSC,Urban,Local,116,Sealed,0,153.2744701,Bellingen,153.2744701,4.6,705.0625625,3,2009,,345,11055,100451,Copied
65,9101,Red Gum Crescent,BSC,Urban,Local,116,Sealed,0,180.2640174,Bellingen,180.2640174,5,901.320087,2,1996,,6,9101,100008,Copied
155,10563,Red Ledge Lane,BSC,Urban,Local,110,Unsealed,0,71.15752034,Bellingen,71.15752034,3,213.472561,4,2016,,307,10563,100407,Copied
445,10316,Reids Creek Road,BSC,Rural,Local,117,Unsealed,0,1583.02147,Kalang,1583.02147,3,4749.064411,3,2001,,496,10316,100380,Copied
256,9930,Reids Road,BSC,Rural,Local,121,Sealed,0,596.2130971,Hydes Creek,596.2130971,4,2384.852389,1,2016,,474,9930,100284,Copied
30,9933,Ridgewood Drive,BSC,Urban,Local,121,Sealed,0,549.6759711,Raleigh,549.6759711,5,2748.379855,2,1968,,215,9933,100286,Copied
278,9936,River Place,BSC,Urban,Local,114,Sealed,0,77.07586184,Bellingen,77.07586184,9,693.6827565,3,2009,,218,9936,100291,Copied
62,9938,River Street,BSC,Urban,Local,27,Sealed,0,506.5809603,Mylestom,506.5809603,7.8,3951.331491,3,1987,,219,9938,100292,Copied
348,9940,River Street,BSC,Urban,Local,108,Sealed,0,130.793552,Urunga,130.793552,7.9,1033.269061,1,2009,,221,9940,100294,Copied
375,9941,Riverside Drive,BSC,Urban,Local,109,Sealed,0,509.5154558,Urunga,509.5154558,5,2547.577279,3,2009,,222,9941,100295,Copied
14,7853,Riverwood Place,BSC,Urban,Local,118,Sealed,0,97.8433491,Urunga,97.8433491,6,587.0600946,1,1996,,2,7853,100003,Copied
321,9942,Robert Street,BSC,Urban,Local,98,Sealed,0,556.9687313,Bellingen,556.9687313,7.1,3954.477992,2,2009,,223,9942,100296,Copied
118,10424,Robert Street Lane,BSC,Urban,Local,108,Sealed,0,149.0577887,Bellingen,149.0577887,4,596.2311547,1,2009,,287,10424,100384,Copied
433,9944,Rodgers Road East,BSC,Rural,Local,96,Unsealed,0,2006.68056,Tallowwood Ridge,2006.68056,3.6,7224.050015,3,2008,,478,9944,100298,Copied
17,9945,Rodgers Road West,BSC,Rural,Local,104,Unsealed,0,2038.613361,Tallowwood Ridge,2038.613361,3.6,7339.0081,2,2008,,479,9945,100299,Copied
297,9950,Sara Place,BSC,Urban,Local,118,Sealed,0,72.78930454,Bellingen,72.78930454,4.7,342.1097314,2,2009,,228,9950,100304,Copied
428,11041,Schmitts Lane,BSC,Rural,Local,126,unsealed,0,258.824366,Dorrigo Mountain,258.824366,3,776.4730981,2,2016,,343,11041,100449,Copied
447,10460,School Hill Road,BSC,Rural,Local,76,Sealed,0,500.1258119,Urunga,500.1258119,6.5,3250.817777,2,1900,Width measured from Map,294,10460,100394,Copied
,15790,Sheridan Close,Private,Rural,Local,N/A,Sealed,0,331.4,Fernmount,331.4,,0,,#N/A,,386,15790,100504,Copied
238,8905,Short Cut Trail,Crown,Rural,Local,N/A,Unsealed,0,1464.836116,Kalang,1464.836116,,0,,1900,,5,8905,100006,Copied
366,10207,Short Street,BSC,Urban,Local,114,Sealed,0,92.40342141,Urunga,92.40342141,4,369.6136856,3,1900,,277,10207,100372,Copied
117,10252,Short Street Lane,BSC,Urban,Local,62,Sealed,0,232.6449533,Bellingen,232.6449533,3,697.93486,3,1976,,283,10252,100378,Copied
288,9540,Sky Place,BSC,Urban,Local,112,Sealed,0,219.5475842,Bellingen,219.5475842,7,1536.833089,2,2009,,421,9540,100017,Copied
448,10010,Slarkes Road,BSC,Rural,Local,98,Unsealed,0,1823.266918,Bellingen,1823.266918,3.6,6563.760903,2,2008,,491,10010,100363,Copied
423,11058,Smiths Lane,BSC,Rural,Local,76,Unsealed,0,1281.610589,Bielsdown Hills,1281.610589,3,3844.831766,2,2008,,346,11058,100452,Copied
122,9957,Smiths Road,BSC,Rural,Local,108,Sealed,0,259.8242886,Repton,259.8242886,4.2,1091.262012,2,2009,,231,9957,100310,Copied
400,9958,Snows Road,BSC,Rural,Local,73,Sealed,0,2909.232744,North Dorrigo,2909.232744,4,11636.93097,2,1968,,483,9958,100311,Copied
2565,9960,South Street,BSC,Urban,Local,112,Sealed,0,248.4002852,Urunga,248.4002852,7.8,1937.522224,1,2009,,233,9960,100313,Copied
28,9961,South Street East,BSC,Urban,Local,88,Sealed,0,221.603221,Urunga,221.603221,7.8,1728.505124,1,2009,,234,9961,100314,Copied
372,9967,Sunset Place,BSC,Urban,Local,118,Sealed,0,85.73301385,Urunga,85.73301385,7.4,634.4243025,2,1998,,238,9967,100321,Copied
284,9539,Sunset Ridge Drive,BSC,Urban,Local,90,Sealed,0,708.1665334,Bellingen,708.1665334,5,3540.832667,2,1973,,13,9539,100016,Copied
342,11061,Susan Street,BSC,Urban,Local,118,Sealed,0,62.86720595,Urunga,62.86720595,8.5,534.3712505,1,2009,,348,11061,100455,Copied
129,9968,Tall Gums Drive,BSC,Urban,Local,123,Sealed,0,177.5308724,Raleigh,177.5308724,3,532.5926172,3,1968,,239,9968,100322,Copied
128,9969,Tallowood Street,BSC,Urban,Local,109,Sealed,0,549.7847322,Dorrigo,549.7847322,3,1649.354197,2,2009,,240,9969,100323,Copied
88,9970,Tamarind Avenue,BSC,Urban,Local,112,Sealed,0,464.8363854,Dorrigo,464.8363854,3,1394.509156,2,2009,,241,9970,100324,Copied
272,9971,Tamarind Drive,BSC,Urban,Local,105,Sealed,0,324.576417,Bellingen,324.576417,12.6,4089.662855,2,2009,,242,9971,100325,Copied
329,9972,Tambar Place,BSC,Urban,Local,114,Sealed,0,83.73844084,Urunga,83.73844084,7.8,653.1598386,3,2009,,243,9972,100326,Copied
,16080,Taylors Close,BSC,Urban,Local,,Sealed,0,250.3,Bellingen,250.3,6.1,1526.83,1,#N/A,Width measured from map,388,16080,100506,Copied
337,9973,The Grove,BSC,Urban,Local,116,Sealed,0,321.6827947,Urunga,321.6827947,5.3,1704.918812,2,2009,,244,9973,100327,Copied
411,10427,Thompsons Road,BSC,Rural,Local,117,Unsealed,0,648.3923823,Dorrigo,648.3923823,4,2593.569529,3,2012,,498,10427,100386,Copied
303,9974,Tibouchina Close,BSC,Urban,Local,112,Sealed,0,287.4318096,Bellingen,287.4318096,6.4,1839.563582,2,2009,,245,9974,100328,Copied
203,9975,Tree Fern Close,BSC,Urban,Local,108,Sealed,0,329.8931525,Repton,329.8931525,7.8,2573.16659,3,2009,,246,9975,100329,Copied
43,9976,Tuckers Rock Road,BSC,Rural,Local,90,Sealed,0,1420.67863,Repton,1420.67863,4,5682.71452,2,2009,,247,9976,100330,Copied
376,9979,Tyson Street,BSC,Urban,Local,114,Sealed,0,69.43489492,Fernmount,69.43489492,7.8,541.5921804,2,2009,,249,9979,100333,Copied
362,10329,Unnamed Lane (Fitzroy Lane),BSC,Urban,Local,108,Sealed,0,202.8800012,Urunga,202.8800012,3,608.6400035,1,1987,,497,10329,100382,Copied
69,10589,Unnamed Lane A03,BSC,Urban,Local,98,Sealed,0,513.8367505,Dorrigo,513.8367505,4.7,2415.032727,4,1976,,320,10589,100420,Copied
328,10578,Unnamed Lane A04,BSC,Urban,Local,101,Sealed,0,157.2408294,Dorrigo,157.2408294,3.5,550.342903,3,1987,,313,10578,100413,Copied
142,10590,Unnamed Lane A05,BSC,Urban,Local,101,Sealed,0,394.2257159,Dorrigo,394.2257159,3.5,1379.790005,4,1987,,321,10590,100421,Copied
109,12632,Unnamed Lane A06,BSC,Urban,Local,118,Sealed,0,80.35848539,Dorrigo,80.35848539,3.3,265.1830018,2,2009,,354,12632,100464,Copied
181,10601,Unnamed Lane A07,BSC,Urban,Local,108,Sealed,0,141.3380249,Dorrigo,141.3380249,3,424.0140746,3,1976,,324,10601,100424,Copied
180,10605,Unnamed Lane A08,BSC,Urban,Local,63,Sealed,0,110.8505194,Dorrigo,110.8505194,4,443.4020776,4,1987,,328,10605,100428,Copied
133,10604,Unnamed Lane A09,BSC,Urban,Local,110,Unsealed,0,36.50800252,Dorrigo,36.50800252,3,109.5240076,3,2004,,327,10604,100427,Copied
104,10602,Unnamed Lane A10,BSC,Urban,Local,108,Sealed,0,165.4207223,Dorrigo,165.4207223,3.5,578.972528,3,1976,,325,10602,100425,Copied
131,10603,Unnamed Lane A11,BSC,Urban,Local,107,Sealed,0,88.38245821,Dorrigo,88.38245821,3.4,300.5003579,4,1976,,326,10603,100426,Copied
139,10580,Unnamed Lane A13,BSC,Urban,Local,90,Sealed,0,609.1890828,Dorrigo,609.1890828,3.5,2132.16179,4,1987,,315,10580,100415,Copied
67,10579,Unnamed Lane A14,BSC,Urban,Local,105,Sealed,0,384.1941944,Dorrigo,384.1941944,3.5,1344.67968,3,1987,,314,10579,100414,Copied
135,10581,Unnamed Lane A15,BSC,Urban,Local,101,Sealed,0,222.2237274,Dorrigo,222.2237274,4.3,955.5620276,3,1987,,316,10581,100416,Copied
185,10582,Unnamed Lane A16,BSC,Urban,Local,112,Sealed,0,247.2981046,Dorrigo,247.2981046,4.5,1112.841471,3,1987,,317,10582,100417,Copied
184,10583,Unnamed Lane A17,BSC,Urban,Local,112,Sealed,0,247.4007918,Dorrigo,247.4007918,4.5,1113.303563,3,1987,,318,10583,100418,Copied
196,10564,Unnamed Lane B19,BSC,Urban,Local,101,Sealed,0,159.274664,Bellingen,159.274664,3.5,557.461324,4,1976,,308,10564,100408,Copied
114,10253,Unnamed Lane B20,BSC,Urban,Local,118,Sealed,0,53.94471338,Bellingen,53.94471338,4,215.7788535,2,#N/A,Width measured from map,284,10253,100379,Copied
318,10550,Unnamed Lane B21,BSC,Urban,Local,107,Sealed,0,71.24968185,Bellingen,71.24968185,3,213.7490456,5,2004,,302,10550,100402,Copied
115,10572,Unnamed Lane B23,BSC,Urban,Local,88,Sealed,0,187.8774599,Bellingen,187.8774599,4,751.5098398,4,1987,,311,10572,100411,Copied
151,10559,Unnamed Lane B24,BSC,Urban,Local,108,Unsealed,0,142.9570796,Bellingen,142.9570796,3,428.8712387,5,2008,,305,10559,100405,Copied
149,10553,Unnamed Lane B25,BSC,Urban,Local,101,Unsealed,0,187.5975882,Bellingen,187.5975882,3.25,609.6921617,5,#N/A,Width measured from map,303,10553,100403,Copied
313,10645,Unnamed Lane B26,BSC,Urban,Local,101,Sealed,0,159.8224452,Bellingen,159.8224452,3,479.4673356,4,1976,,503,10645,100433,Copied
91,10549,Unnamed Lane B27,BSC,Urban,Local,105,Sealed,0,199.2717105,Bellingen,199.2717105,3.5,697.4509868,4,1976,,301,10549,100401,Copied
289,10561,Unnamed Lane B28,BSC,Urban,Local,112,Sealed,0,125.5316613,Bellingen,125.5316613,3,376.5949838,4,1976,,306,10561,100406,Copied
475,15519,Unnamed Lane B43,BSC,Urban,Local,114,Sealed,0,42.55924972,Bellingen,42.55924972,3,127.6777492,4,2004,,384,15519,100502,Copied
351,10532,Unnamed Lane C35,BSC,Urban,Local,107,Sealed,0,86.16665136,Urunga,86.16665136,2.6,224.0332935,4,1987,,297,10532,100397,Copied
364,10541,Unnamed Lane C36,BSC,Urban,Local,114,Sealed,0,25.79123097,Urunga,25.79123097,3.5,90.26930841,1,1998,,299,10541,100399,Copied
363,10542,Unnamed Lane C37,BSC,Urban,Local,108,Sealed,0,240.5729023,Urunga,240.5729023,4,962.2916091,3,1998,,300,10542,100400,Copied
406,10533,Unnamed Lane C38,BSC,Urban,Local,107,Sealed,0,73.59346126,Urunga,73.59346126,3,220.7803838,5,1976,,298,10533,100398,Copied
360,10517,Unnamed Lane C39,BSC,Urban,Local,122,Sealed,0,85.8391411,Urunga,85.8391411,5,429.1957055,1,2009,,295,10517,100395,Copied
354,9709,Unnamed Lane C40,BSC,Urban,Local,105,Sealed,0,150.2662486,Urunga,150.2662486,3.5,525.9318702,3,1998,,34,9709,100040,Copied
47,10610,Unnamed Lane C43,BSC,Urban,Local,99,Sealed,0,81.93741665,Repton,81.93741665,2.6,213.0372833,5,1976,,330,10610,100430,Copied
202,10608,Unnamed Lane C44,BSC,Urban,Local,110,Unsealed,0,57.04127101,Repton,57.04127101,2.5,142.6031775,5,#N/A,Width measured from map,329,10608,100429,Copied
214,10531,Unnamed Lane C45,BSC,Urban,Local,118,Sealed,0,47.16712564,Urunga,47.16712564,6.6,311.3030292,2,2009,,296,10531,100396,Copied
377,10634,Unnamed Lane C46,BSC,Urban,Local,110,Sealed,0,72.43188635,Fernmount,72.43188635,3,217.295659,2,#N/A,Width measured from map,501,10634,100431,Copied
,15775,Unnamed Lane C47,BSC,Rural,Local,,Sealed,0,62.1,Raleigh,62.1,4,248.4,3,#N/A,Width measured from map,385,15775,100503,Copied
,15482,Unnamed Road (Drovers Lane),BSC,Rural,Local,,Unsealed,0,245.6,Raleigh,245.6,6,1473.6,2,#N/A,,413,15482,100257,Copied
221,10687,Unnamed Road (Wills Road),BSC,Rural,Local,117,Unsealed,0,948.9700874,Darkwood,948.9700874,5.5,5219.335481,4,#N/A,,504,10687,100435,Copied
182,14878,Unnamed Road A01,BSC,Urban,Local,107,Sealed,0,81.05042383,Dorrigo,81.05042383,6,486.302543,5,1976,,378,14878,100490,Copied
146,10745,Unnamed Road A18,BSC,Urban,Local,123,Sealed,0,104.7846074,North Dorrigo,104.7846074,3.3,345.7892044,1,2012,,332,10745,100436,Copied
,15427,Unnamed Road A48,BSC,Rural,Local,,Unsealed,0,1014.3,Megan,1014.3,3,3042.9,3,#N/A,Width measured from map,516,15427,100501,Copied
16,10571,Unnamed Road B22,BSC,Urban,Local,88,Sealed,0,244.00568,Bellingen,244.00568,3.8,927.2215841,1,1998,,310,10571,100410,Copied
395,14883,Unnamed Road B29,BSC,Rural,Local,116,Sealed,0,245.9695644,Gleniffer,245.9695644,2.3,565.7299982,4,1987,,531,14883,100491,Copied
407,11418,Unnamed Road B30,BSC,Rural,Local,122,Unsealed,0,93.90039957,Gleniffer,93.90039957,2.5,234.7509989,2,1987,,530,11418,100458,Copied
396,14884,Unnamed Road B31,BSC,Rural,Local,99,Sealed,0,90.31235509,Bellingen,90.31235509,3.5,316.0932428,4,1976,,379,14884,100492,Copied
216,9361,Unnamed Road C32,BSC,Rural,Local,114,Unsealed,0,92.37083093,Urunga,92.37083093,5,461.8541546,2,2012,,9,9361,100012,Copied
212,14663,Unnamed Road C33,BSC,Urban,Local,112,Unsealed,0,178.7616489,Urunga,178.7616489,3.3,589.9134413,3,2008,,376,14663,100488,Copied
334,10591,Unnamed Road C34,BSC,Urban,Local,122,Sealed,0,22.40803287,Urunga,22.40803287,7,156.8562301,1,2009,,322,10591,100422,Copied
,15385,Urunga Heights Drive,BSC,Urban,Local,,Sealed,0,224.5,Urunga,224.5,13,2918.5,1,#N/A,Width measured from map,382,15385,100499,Copied
279,9980,Vale Street,BSC,Urban,Local,118,Sealed,0,94.56440292,Bellingen,94.56440292,7.2,680.863701,1,2009,,250,9980,100334,Copied
302,9983,Valley View Drive,BSC,Urban,Local,116,Sealed,0,158.5335502,Bellingen,158.5335502,9.6,1521.922082,2,2009,,251,9983,100336,Copied
346,9984,Vernon Crescent,BSC,Urban,Local,116,Sealed,0,208.5111576,Urunga,208.5111576,6.8,1417.875872,1,2009,,252,9984,100337,Copied
347,9985,Vernon Place,BSC,Urban,Local,116,Sealed,0,119.7895325,Urunga,119.7895325,4,479.1581301,1,2009,,253,9985,100338,Copied
384,9986,Victor Street,BSC,Urban,Local,68,Sealed,0,468.8399086,Raleigh,468.8399086,3,1406.519726,5,2009,,254,9986,100339,Copied
143,8869,Walnut Close,BSC,Urban,Local,118,Sealed,0,57.4012569,Dorrigo,57.4012569,5,287.0062845,2,1987,,4,8869,100005,Copied
66,8845,Waratah Lane,Crown,Urban,Local,N/A,Unsealed,0,384.2188835,Dorrigo,384.2188835,3,1152.656651,,2004,,3,8845,100004,Copied
437,9990,Wards Road,BSC,Rural,Local,102,Unsealed,0,1117.212661,Megan,1117.212661,5,5586.063307,2,1968,,488,9990,100343,Copied
300,9993,Wattle Close,BSC,Urban,Local,118,Sealed,0,71.58464318,Bellingen,71.58464318,6,429.5078591,2,2009,,260,9993,100348,Copied
164,9994,Wedgewood Avenue,BSC,Urban,Local,82,Sealed,0,183.1169697,Mylestom,183.1169697,10.2,1867.793091,1,2009,,261,9994,100349,Copied
170,10040,Wenonah Close,BSC,Rural,Local,120,Sealed,0,231.1522389,Valla,231.1522389,3,693.4567167,1,1974,,495,10040,100367,Copied
323,9995,West Street,BSC,Urban,Local,101,Sealed,0,164.6265345,Bellingen,164.6265345,6,987.7592073,2,2009,,262,9995,100350,Copied
26,10556,William Street Lane,BSC,Urban,Local,101,Sealed,0,354.7095664,Bellingen,354.7095664,4,1418.838266,5,2009,,304,10556,100404,Copied
233,8907,Wills Road,BSC,Rural,Local,117,Unsealed,0,545.6603303,Thora,545.6603303,3,1636.980991,3,2016,,419,8907,100007,Copied
61,10000,Winter Avenue,BSC,Urban,Local,108,Sealed,0,169.8574897,Mylestom,169.8574897,7.8,1324.88842,1,1992,,266,10000,100355,Copied
168,10001,Wiri Place,BSC,Rural,Local,123,Sealed,0,195.1427066,Urunga,195.1427066,6.2,1209.884781,2,1985,,267,10001,100356,Copied
373,10002,Wollumbin Drive,BSC,Rural,Local,112,Sealed,0,366.4204671,Urunga,366.4204671,7,2564.94327,2,1996,,268,10002,100357,Copied
322,10003,Woodbury Lane,BSC,Urban,Local,82,Sealed,0,216.0668699,Bellingen,216.0668699,3,648.2006097,5,1981,,269,10003,100358,Copied
424,10004,Woodlands Road,BSC,Rural,Local,117,Unsealed,0,1735.337462,Bielsdown Hills,1735.337462,3,5206.012387,2,2016,,490,10004,100359,Copied
160,10005,Woodward Street North,BSC,Urban,Local,118,Sealed,0,99.82127803,Repton,99.82127803,6,598.9276682,2,1985,,270,10005,100360,Copied
92,10006,Woodward Street South,BSC,Urban,Local,108,Sealed,0,202.672564,Repton,202.672564,4.2,851.224769,1,1974,,271,10006,100361,Copied
